order_id,new_order_date,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IN-2011-77479,2011-08-25,8/25/2011,8/27/2011,"Second Class","Carl Weiss","Home Office","Andhra Pradesh",India,APAC,"Central Asia",OFF-LA-10001191,"Office Supplies",Labels,""Harbour Creations File Folder Labels",21,34,4.000,0.00000,12.60," 5.32 ",0
IN-2011-53770,2011-08-26,8/26/2011,8/30/2011,"Standard Class","Darrin Sayre","Home Office",Karnataka,India,APAC,"Central Asia",OFF-LA-10002703,"Office Supplies",Labels,""Novimex Removable Labels",21,10,1.000,0.00000,3.99," 0.44 ",0
IN-2011-78284,2011-08-29,8/29/2011,9/2/2011,"Standard Class","Karen Carlisle",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",TEC-CO-10004267,Technology,Copiers,""Brother Ink",21,147,1.000,0.00000,19.14," 21.46 ",0
IN-2011-78284,2011-08-29,8/29/2011,9/2/2011,"Standard Class","Karen Carlisle",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",OFF-FA-10004839,"Office Supplies",Fasteners,""Accos Clamps",21,78,4.000,0.00000,24.12," 8.28 ",0
IN-2011-78284,2011-08-29,8/29/2011,9/2/2011,"Standard Class","Karen Carlisle",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",OFF-BI-10001659,"Office Supplies",Binders,""Cardinal Index Tab",21,22,3.000,0.00000,3.87," 1.56 ",0
IN-2011-19421,2011-08-30,8/30/2011,9/1/2011,"Second Class","Shui Tom",Consumer,Rajasthan,India,APAC,"Central Asia",TEC-PH-10000840,Technology,Phones,""Cisco Audio Dock",21,729,4.000,0.00000,225.84," 63.55 ",0
IN-2011-60063,2011-08-30,8/30/2011,9/3/2011,"Standard Class","Troy Staebel",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-ST-10004837,"Office Supplies",Storage,""Eldon File Cart",21,384,3.000,0.00000,22.95," 61.60 ",0
IN-2011-60063,2011-08-30,8/30/2011,9/3/2011,"Standard Class","Troy Staebel",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-BI-10003340,"Office Supplies",Binders,""Acco Index Tab",21,27,3.000,0.00000,6.12," 4.13 ",0
IN-2011-47309,2011-08-31,8/31/2011,9/4/2011,"Second Class","Pierre Wener",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-PA-10003381,"Office Supplies",Paper,""Eaton Cards & Envelopes",21,93,2.000,0.00000,23.28," 18.01 ",0
IN-2011-47309,2011-08-31,8/31/2011,9/4/2011,"Second Class","Pierre Wener",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-BI-10003142,"Office Supplies",Binders,""Acco Binder Covers",21,77,6.000,0.00000,0.00," 12.59 ",0
IN-2011-47309,2011-08-31,8/31/2011,9/4/2011,"Second Class","Pierre Wener",Consumer,"Tamil Nadu",India,APAC,"Central Asia",OFF-LA-10002992,"Office Supplies",Labels,""Novimex Removable Labels",5010,39,4.000,0.00000,0.36," 3.77 ",0
IN-2011-36620,2011-09-02,9/2/2011,9/6/2011,"Standard Class","Stewart Carmichael",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",FUR-FU-10001674,Furniture,Furnishings,""Deflect-O Clock",21,353,7.000,0.00000,158.55," 14.20 ",0
IN-2011-36879,2011-09-02,9/2/2011,9/7/2011,"Standard Class","Richard Bierner",Consumer,Karnataka,India,APAC,"Central Asia",OFF-EN-10001109,"Office Supplies",Envelopes,""Ames Interoffice Envelope",21,132,3.000,0.00000,0.00," 8.72 ",0
IN-2011-36879,2011-09-02,9/2/2011,9/7/2011,"Standard Class","Richard Bierner",Consumer,Karnataka,India,APAC,"Central Asia",OFF-PA-10000344,"Office Supplies",Paper,""SanDisk Memo Slips",19,106,5.000,0.00000,52.80," 7.11 ",0
IN-2011-36879,2011-09-02,9/2/2011,9/7/2011,"Standard Class","Richard Bierner",Consumer,Karnataka,India,APAC,"Central Asia",OFF-BI-10003166,"Office Supplies",Binders,""Cardinal Hole Reinforcements",21,21,3.000,0.00000,6.75," 1.36 ",0
IN-2011-36620,2011-09-02,9/2/2011,9/6/2011,"Standard Class","Stewart Carmichael",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",OFF-LA-10000540,"Office Supplies",Labels,""Harbour Creations Round Labels",21,9,2.000,0.00000,2.46," 0.23 ",0
ID-2011-11392,2011-09-05,9/5/2011,9/7/2011,"Second Class","Ted Butterfield",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-LA-10002575,"Office Supplies",Labels,""Smead Legal Exhibit Labels",5010,69,12.000,0.50000,-63.54," 16.72 ",0
IN-2011-24769,2011-09-05,9/5/2011,9/11/2011,"Standard Class","Jessica Myrick",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-EN-10003632,"Office Supplies",Envelopes,""Jiffy Mailers",21,72,2.000,0.00000,10.74," 8.46 ",0
IN-2011-24769,2011-09-05,9/5/2011,9/11/2011,"Standard Class","Jessica Myrick",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-SU-10002709,"Office Supplies",Supplies,""Fiskars Letter Opener",21,118,4.000,0.00000,48.36," 6.91 ",0
ID-2011-11392,2011-09-05,9/5/2011,9/7/2011,"Second Class","Ted Butterfield",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-FA-10000697,"Office Supplies",Fasteners,""Advantus Rubber Bands",22,16,2.000,0.50000,-11.58," 4.34 ",0
IN-2011-24769,2011-09-05,9/5/2011,9/11/2011,"Standard Class","Jessica Myrick",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-BI-10004369,"Office Supplies",Binders,""Ibico Hole Reinforcements",21,29,4.000,0.00000,10.56," 1.90 ",0
IN-2011-24769,2011-09-05,9/5/2011,9/11/2011,"Standard Class","Jessica Myrick",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-LA-10000322,"Office Supplies",Labels,""Smead Round Labels",21,7,1.000,0.00000,1.02," 0.50 ",0
IN-2011-55268,2011-09-07,9/7/2011,9/8/2011,"First Class","Greg Tran",Consumer,Gujarat,India,APAC,"Central Asia",TEC-PH-10001354,Technology,Phones,""Motorola Speaker Phone",21,524,4.000,0.00000,146.76," 148.45 ",0
IN-2011-56710,2011-09-10,9/10/2011,9/14/2011,"Standard Class","Toby Swindell",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10000822,Technology,Phones,""Apple Speaker Phone",21,249,2.000,0.00000,59.76," 48.52 ",0
IN-2011-56710,2011-09-10,9/10/2011,9/14/2011,"Standard Class","Toby Swindell",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10003580,Furniture,Chairs,""Harbour Creations Bag Chairs",21,414,7.000,0.00000,202.86," 39.82 ",0
IN-2011-78823,2011-09-15,9/15/2011,9/20/2011,"Standard Class","Max Engle",Consumer,Rajasthan,India,APAC,"Central Asia",FUR-FU-10004820,Furniture,Furnishings,""Advantus Photo Frame",21,361,7.000,0.00000,155.19," 34.73 ",0
IN-2011-78823,2011-09-15,9/15/2011,9/20/2011,"Standard Class","Max Engle",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-ST-10000220,"Office Supplies",Storage,""Rogers Shelving",21,188,3.000,0.00000,33.75," 12.98 ",0
IN-2011-78823,2011-09-15,9/15/2011,9/20/2011,"Standard Class","Max Engle",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-FA-10004813,"Office Supplies",Fasteners,""Stockwell Rubber Bands",21,50,3.000,0.00000,12.33," 3.00 ",0
IN-2011-78823,2011-09-15,9/15/2011,9/20/2011,"Standard Class","Max Engle",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-FA-10003218,"Office Supplies",Fasteners,""Advantus Push Pins",21,36,3.000,0.00000,14.58," 2.68 ",0
IN-2011-78823,2011-09-15,9/15/2011,9/20/2011,"Standard Class","Max Engle",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-FA-10000577,"Office Supplies",Fasteners,""Stockwell Push Pins",22,27,2.000,0.00000,13.38," 2.49 ",0
IN-2011-78823,2011-09-15,9/15/2011,9/20/2011,"Standard Class","Max Engle",Consumer,Rajasthan,India,APAC,"Central Asia",OFF-LA-10004114,"Office Supplies",Labels,""Avery File Folder Labels",21,54,6.000,0.00000,15.48," 2.09 ",0
IN-2011-60826,2011-09-17,9/17/2011,9/19/2011,"Second Class","Khloe Miller",Consumer,Bihar,India,APAC,"Central Asia",OFF-ST-10004228,"Office Supplies",Storage,""Tenex Shelving",21,55,1.000,0.00000,17.07," 7.99 ",0
IN-2011-60826,2011-09-17,9/17/2011,9/19/2011,"Second Class","Khloe Miller",Consumer,Bihar,India,APAC,"Central Asia",OFF-FA-10000248,"Office Supplies",Fasteners,""Stockwell Rubber Bands",21,28,2.000,0.00000,13.98," 3.81 ",0
IN-2011-49087,2011-09-20,9/20/2011,9/24/2011,"Standard Class","Harold Ryan",Corporate,"Madhya Pradesh",India,APAC,"Central Asia",TEC-PH-10004261,Technology,Phones,""Nokia Signal Booster",21,551,4.000,0.00000,154.32," 46.16 ",0
IN-2011-17594,2011-09-22,9/22/2011,9/27/2011,"Second Class","David Philippe",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10001751,Technology,Phones,""Samsung Smart Phone",21,0,917.000,3.00000,0.00,690.12,261
IN-2011-17594,2011-09-22,9/22/2011,9/27/2011,"Second Class","David Philippe",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-BO-10004537,Furniture,Bookcases,""Dania Floating Shelf Set",21,687,4.000,0.00000,254.28," 88.59 ",0
IN-2011-17594,2011-09-22,9/22/2011,9/27/2011,"Second Class","David Philippe",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10002601,Technology,Phones,""Motorola Smart Phone",21,643,1.000,0.00000,25.71," 8.68 ",0
IN-2011-17594,2011-09-22,9/22/2011,9/27/2011,"Second Class","David Philippe",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-FA-10001526,"Office Supplies",Fasteners,""Stockwell Rubber Bands",22,32,2.000,0.00000,10.20," 2.88 ",0
ID-2011-41863,2011-09-23,9/23/2011,9/27/2011,"Second Class","Barbara Fisher",Corporate,Maharashtra,India,APAC,"Central Asia",TEC-AC-10002086,Technology,Accessories,""SanDisk Keyboard",21,119,3.000,0.50000,-4.82," 6.99 ",0
IN-2011-69450,2011-09-24,9/24/2011,9/26/2011,"Second Class","Guy Phonely",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",OFF-SU-10001762,"Office Supplies",Supplies,""Stiletto Shears",21,199,4.000,0.00000,63.60," 19.16 ",0
IN-2011-69450,2011-09-24,9/24/2011,9/26/2011,"Second Class","Guy Phonely",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",FUR-FU-10003540,Furniture,Furnishings,""Deflect-O Light Bulb",21,70,4.000,0.00000,25.32," 1.44 ",0
IN-2011-68904,2011-09-26,9/26/2011,9/30/2011,"Standard Class","Anna Hberlin",Corporate,Uttarakhand,India,APAC,"Central Asia",FUR-BO-10004806,Furniture,Bookcases,""Safco Corner Shelving",21,747,5.000,0.00000,283.95," 50.73 ",0
IN-2011-59286,2011-09-26,9/26/2011,9/28/2011,"Second Class","Tamara Dahlen",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-PA-10002974,"Office Supplies",Paper,""Enermax Note Cards",19,85,3.000,0.00000,16.11," 25.14 ",0
IN-2011-59286,2011-09-26,9/26/2011,9/28/2011,"Second Class","Tamara Dahlen",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-FA-10000757,"Office Supplies",Fasteners,""Stockwell Paper Clips",21,33,3.000,0.00000,13.41," 11.11 ",0
IN-2011-68904,2011-09-26,9/26/2011,9/30/2011,"Standard Class","Anna Hberlin",Corporate,Uttarakhand,India,APAC,"Central Asia",OFF-PA-10003418,"Office Supplies",Paper,""Enermax Memo Slips",21,102,6.000,0.00000,34.74," 9.95 ",0
IN-2011-68904,2011-09-26,9/26/2011,9/30/2011,"Standard Class","Anna Hberlin",Corporate,Uttarakhand,India,APAC,"Central Asia",OFF-SU-10003717,"Office Supplies",Supplies,""Stiletto Ruler",21,46,4.000,0.00000,3.24," 3.13 ",0
IN-2011-68904,2011-09-26,9/26/2011,9/30/2011,"Standard Class","Anna Hberlin",Corporate,Uttarakhand,India,APAC,"Central Asia",OFF-BI-10001326,"Office Supplies",Binders,""Cardinal Binder",21,43,3.000,0.00000,10.62," 2.77 ",0
IN-2011-68904,2011-09-26,9/26/2011,9/30/2011,"Standard Class","Anna Hberlin",Corporate,Uttarakhand,India,APAC,"Central Asia",OFF-PA-10004943,"Office Supplies",Paper,""Enermax Memo Slips",19,40,2.000,0.00000,16.98," 0.85 ",0
IN-2011-43109,2011-09-27,9/27/2011,10/3/2011,"Standard Class","William Brown",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-BO-10001192,Furniture,Bookcases,""Bush Library with Doors",21,0,101.000,3.00000,0.00,473.22,63
IN-2011-43109,2011-09-27,9/27/2011,10/3/2011,"Standard Class","William Brown",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-BO-10003887,Furniture,Bookcases,""Ikea Floating Shelf Set",21,0,22.000,6.00000,0.00,40.86,60
IN-2011-43109,2011-09-27,9/27/2011,10/3/2011,"Standard Class","William Brown",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10002207,Furniture,Chairs,""Hon Chairmat",21,173,3.000,0.00000,76.23," 12.61 ",0
ID-2011-29389,2011-09-27,9/27/2011,10/1/2011,"Standard Class","Arthur Gainer",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-CH-10004447,Furniture,Chairs,""Harbour Creations Rocking Chair",21,224,3.000,0.50000,-215.10," 7.09 ",0
ID-2011-29389,2011-09-27,9/27/2011,10/1/2011,"Standard Class","Arthur Gainer",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-AR-10000989,"Office Supplies",Art,""Binney & Smith Canvas",21,51,2.000,0.50000,-48.30," 3.76 ",0
IN-2011-43109,2011-09-27,9/27/2011,10/3/2011,"Standard Class","William Brown",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-ST-10000351,"Office Supplies",Storage,""Smead Shelving",21,240,5.000,0.00000,2.40," 1.36 ",0
ID-2011-29389,2011-09-27,9/27/2011,10/1/2011,"Standard Class","Arthur Gainer",Consumer,Maharashtra,India,APAC,"Central Asia",OFF-PA-10000944,"Office Supplies",Paper,""Enermax Computer Printout Paper",19,16,1.000,0.50000,-8.81," 1.34 ",0
IN-2011-61372,2011-09-28,9/28/2011,10/2/2011,"Standard Class","Tom Boeckenhauer",Consumer,Delhi,India,APAC,"Central Asia",OFF-FA-10001246,"Office Supplies",Fasteners,""OIC Staples",21,34,3.000,0.00000,16.47," 2.72 ",0
IN-2011-29781,2011-10-03,10/3/2011,10/9/2011,"Standard Class","Mike Caudle",Corporate,Karnataka,India,APAC,"Central Asia",OFF-FA-10004527,"Office Supplies",Fasteners,""Advantus Thumb Tacks",21,54,4.000,0.00000,9.72," 4.49 ",0
IN-2011-72411,2011-10-04,10/4/2011,10/9/2011,"Standard Class","Alejandro Ballentine","Home Office","Madhya Pradesh",India,APAC,"Central Asia",OFF-SU-10004575,"Office Supplies",Supplies,""Fiskars Letter Opener",21,49,2.000,0.00000,4.92," 0.60 ",0
IN-2011-10055,2011-10-06,10/6/2011,10/10/2011,"Standard Class","Todd Sumrall",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-AP-10003598,"Office Supplies",Appliances,""Breville Refrigerator",21,0,77.000,4.00000,0.00,581.64,270
IN-2011-51271,2011-10-06,10/6/2011,10/10/2011,"Standard Class","Erica Hackney",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10001002,Technology,Phones,""Apple Signal Booster",21,966,7.000,0.00000,376.53," 107.06 ",0
IN-2011-51271,2011-10-06,10/6/2011,10/10/2011,"Standard Class","Erica Hackney",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10002806,Technology,Phones,""Apple Audio Dock",21,668,4.000,0.00000,153.60," 88.22 ",0
IN-2011-51271,2011-10-06,10/6/2011,10/10/2011,"Standard Class","Erica Hackney",Consumer,Maharashtra,India,APAC,"Central Asia",TEC-PH-10003348,Technology,Phones,""Cisco Speaker Phone",21,415,3.000,0.00000,170.28," 76.71 ",0
IN-2011-51271,2011-10-06,10/6/2011,10/10/2011,"Standard Class","Erica Hackney",Consumer,Maharashtra,India,APAC,"Central Asia",FUR-FU-10004503,Furniture,Furnishings,""Tenex Photo Frame",21,207,4.000,0.00000,78.72," 29.41 ",0
IN-2011-49241,2011-10-06,10/6/2011,10/11/2011,"Standard Class","Michelle Tran","Home Office",Delhi,India,APAC,"Central Asia",FUR-BO-10004699,Furniture,Bookcases,""Dania 3-Shelf Cabinet",21,576,4.000,0.00000,0.00," 25.47 ",0
IN-2011-49241,2011-10-06,10/6/2011,10/11/2011,"Standard Class","Michelle Tran","Home Office",Delhi,India,APAC,"Central Asia",OFF-AR-10003023,"Office Supplies",Art,""Stanley Highlighters",21,54,3.000,0.00000,11.25," 4.39 ",0
IN-2011-49241,2011-10-06,10/6/2011,10/11/2011,"Standard Class","Michelle Tran","Home Office",Delhi,India,APAC,"Central Asia",OFF-SU-10003789,"Office Supplies",Supplies,""Fiskars Box Cutter",21,35,1.000,0.00000,13.95," 3.39 ",0
IN-2011-14983,2011-10-10,10/10/2011,10/16/2011,"Standard Class","Gene Hale",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",TEC-MA-10001311,Technology,Machines,""Epson Printer",21,0,50.000,4.00000,0.00,94.44,61
IN-2011-14983,2011-10-10,10/10/2011,10/16/2011,"Standard Class","Gene Hale",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",FUR-CH-10001756,Furniture,Chairs,""Novimex Bag Chairs",21,291,6.000,0.00000,124.92," 16.16 ",0
IN-2011-14983,2011-10-10,10/10/2011,10/16/2011,"Standard Class","Gene Hale",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-PA-10001258,"Office Supplies",Paper,""Green Bar Cards & Envelopes",21,149,3.000,0.00000,13.41," 6.82 ",0
IN-2011-14983,2011-10-10,10/10/2011,10/16/2011,"Standard Class","Gene Hale",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-EN-10004173,"Office Supplies",Envelopes,""Ames Peel and Seal",21,87,5.000,0.00000,19.20," 3.95 ",0
IN-2011-14983,2011-10-10,10/10/2011,10/16/2011,"Standard Class","Gene Hale",Corporate,"Andhra Pradesh",India,APAC,"Central Asia",OFF-PA-10000127,"Office Supplies",Paper,""SanDisk Parchment Paper",21,54,3.000,0.00000,20.07," 3.29 ",0
IN-2011-33904,2011-10-13,10/13/2011,10/19/2011,"Standard Class","Ralph Ritter",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",OFF-AP-10002793,"Office Supplies",Appliances,""KitchenAid Stove",21,0,139.000,2.00000,0.00,284.76,110
IN-2011-45993,2011-10-14,10/14/2011,10/18/2011,"Second Class","Lisa Ryan",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",TEC-MA-10002468,Technology,Machines,""Panasonic Inkjet",21,0,174.000,7.00000,0.00,260.82,154
IN-2011-45993,2011-10-14,10/14/2011,10/18/2011,"Second Class","Lisa Ryan",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",OFF-LA-10004894,"Office Supplies",Labels,""Hon Shipping Labels",21,45,4.000,0.00000,20.04," 2.69 ",0
IN-2011-15165,2011-10-17,10/17/2011,10/19/2011,"Second Class","Maureen Gastineau","Home Office",Odisha,India,APAC,"Central Asia",OFF-SU-10001618,"Office Supplies",Supplies,""Kleencut Letter Opener",21,143,5.000,0.00000,51.60," 25.34 ",0
IN-2011-39175,2011-10-18,10/18/2011,10/23/2011,"Standard Class","Noah Childs",Corporate,"Uttar Pradesh",India,APAC,"Central Asia",FUR-CH-10002060,Furniture,Chairs,""SAFCO Rocking Chair",21,962,7.000,0.00000,163.38," 82.58 ",0
IN-2011-69751,2011-10-19,10/19/2011,10/21/2011,"Second Class","Gary McGarr",Consumer,"Uttar Pradesh",India,APAC,"Central Asia",TEC-CO-10000778,Technology,Copiers,""Sharp Fax and Copier",21,340,2.000,0.00000,33.96," 20.49 ",0
IN-2011-69177,2011-10-27,10/27/2011,10/31/2011,"Standard Class","Sandra Glassco",Consumer,Haryana,India,APAC,"Central Asia",FUR-BO-10003793,Furniture,Bookcases,""Bush 3-Shelf Cabinet",21,0,285.000,9.00000,0.00,565.38,72
IN-2011-69177,2011-10-27,10/27/2011,10/31/2011,"Standard Class","Sandra Glassco",Consumer,Haryana,India,APAC,"Central Asia",TEC-MA-10004954,Technology,Machines,""StarTech Calculator",21,186,5.000,0.00000,79.65," 11.66 ",0
IN-2011-46413,2011-10-28,10/28/2011,10/28/2011,"Same Day","Raymond Messe",Consumer,"West Bengal",India,APAC,"Central Asia",FUR-CH-10000602,Furniture,Chairs,""Novimex Executive Leather Armchair",21,0,301.000,5.00000,0.00,91.95,573
IN-2011-46413,2011-10-28,10/28/2011,10/28/2011,"Same Day","Raymond Messe",Consumer,"West Bengal",India,APAC,"Central Asia",FUR-FU-10000735,Furniture,Furnishings,""Tenex Frame",21,434,4.000,0.00000,65.16," 83.62 ",0
IN-2011-30341,2011-11-01,11/1/2011,11/6/2011,"Standard Class","Brian Derr",Consumer,Punjab,India,APAC,"Central Asia",FUR-CH-10001477,Furniture,Chairs,""Novimex Chairmat",21,323,6.000,0.00000,138.96," 22.45 ",0
IN-2011-30341,2011-11-01,11/1/2011,11/6/2011,"Standard Class","Brian Derr",Consumer,Punjab,India,APAC,"Central Asia",OFF-BI-10001744,"Office Supplies",Binders,""Acco Binding Machine",21,255,5.000,0.00000,28.05," 16.86 ",0
IN-2011-18959,2011-11-02,11/2/2011,11/7/2011,"Standard Class","Cynthia Arntzen",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",TEC-CO-10000972,Technology,Copiers,""Sharp Fax and Copier",21,505,3.000,0.00000,232.11," 32.89 ",0
IN-2011-18959,2011-11-02,11/2/2011,11/7/2011,"Standard Class","Cynthia Arntzen",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",TEC-AC-10000398,Technology,Accessories,""SanDisk Memory Card",21,228,2.000,0.00000,0.00," 8.40 ",0
IN-2011-18959,2011-11-02,11/2/2011,11/7/2011,"Standard Class","Cynthia Arntzen",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",OFF-LA-10002674,"Office Supplies",Labels,""Harbour Creations Color Coded Labels",5010,66,5.000,0.00000,3.90," 4.88 ",0
IN-2011-18959,2011-11-02,11/2/2011,11/7/2011,"Standard Class","Cynthia Arntzen",Consumer,"Madhya Pradesh",India,APAC,"Central Asia",FUR-FU-10003605,Furniture,Furnishings,""Eldon Light Bulb",21,22,1.000,0.00000,9.99," 0.85 ",0
IN-2011-16418,2011-11-03,11/3/2011,11/8/2011,"Standard Class","Dionis Lloyd",Corporate,Haryana,India,APAC,"Central Asia",TEC-CO-10003506,Technology,Copiers,""HP Fax Machine",21,0,200.000,4.00000,0.00,395.88,89
IN-2011-16418,2011-11-03,11/3/2011,11/8/2011,"Standard Class","Dionis Lloyd",Corporate,Haryana,India,APAC,"Central Asia",FUR-CH-10003846,Furniture,Chairs,""Office Star Swivel Stool",21,881,5.000,0.00000,0.00," 60.32 ",0
ID-2011-52937,2011-11-07,11/7/2011,11/9/2011,"First Class","Maureen Gastineau","Home Office",Maharashtra,India,APAC,"Central Asia",TEC-PH-10001614,Technology,Phones,""Motorola Audio Dock",21,347,4.000,0.50000,-152.76," 148.90 ",0
IN-2011-16033,2011-11-07,11/7/2011,11/12/2011,"Standard Class","Laurel Beltran","Home Office",Haryana,India,APAC,"Central Asia",FUR-BO-10003945,Furniture,Bookcases,""Sauder 3-Shelf Cabinet",21,831,5.000,0.00000,373.80," 64.00 ",0
IN-2011-52783,2011-11-07,11/7/2011,11/9/2011,"First Class","Susan Pistek",Consumer,Telangana,India,APAC,"Central Asia",TEC-MA-10001267,Technology,Machines,""Epson Calculator",21,87,2.000,0.00000,22.62," 24.26 ",0
IN-2011-16033,2011-11-07,11/7/2011,11/12/2011,"Standard Class","Laurel Beltran","Home Office",Haryana,India,APAC,"Central Asia",OFF-PA-10001850,"Office Supplies",Paper,""Eaton Note Cards",21,106,4.000,0.00000,31.80," 9.16 ",0
IN-2011-55275,2011-11-08,11/8/2011,11/11/2011,"First Class","Nora Preis",Consumer,Haryana,India,APAC,"Central Asia",OFF-EN-10002540,"Office Supplies",Envelopes,""GlobeWeis Clasp Envelope",21,54,4.000,0.00000,17.64," 13.44 ",0
